ID,product,amount,interest,installment,period,adminfee,servicefee,totinterest,paymentmethod,gender,marital_status,age,Employer,jobtitle,income,DV,age_group,income_group,total_fees,amount_to_totint,income_to_install,amount_to_install,income_to_age,amount_to_totfees
11882,Study Loan,2831,23,643.43,6,548.1,42,229.45,Government Payroll,Male,Single,31,GAUTENG DEPARTMENT OF HEALTH,FINANCAL CLERK,15932.19,0,"(0.0, 31.0]","(12000.0, 17000.0]",590.1,12.28466045,24.72291793,4.393029499,497.8809375,4.78937574
11883,Study Loan,2500,23,582.96,6,515,42,230.75,Government Payroll,Female,Divorced,44,NATIONAL DEPARTMENT OF HOME AFFAIRS,accounting,21931.44,0,"(41.0, 44.0]","(17000.0, 25000.0]",557,10.78748652,37.55640797,4.281115145,487.3653333,4.480286738
11884,Study Loan,1370,23,354.79,6,402,42,104.75,Government Payroll,Male,Married,47,Sap,POLICE OFFICER,25068.43,0,"(44.0, 49.0]","(25000.0, 30000.0]",444,12.95508274,70.4585008,3.85058602,522.2589583,3.078651685
11885,Study Loan,1821.5,23,411.47,6,247.15,42,148.16,Government Payroll,Female,Married,44,Sap,LAW ENFORCEMENT OFFICER,26115.69,0,"(41.0, 44.0]","(25000.0, 30000.0]",289.15,12.21171896,63.31536839,4.416078745,580.3486667,6.277787351
11886,Study Loan,1500,23,382.82,6,415,42,129.92,Government Payroll,Male,Widowed,47,Department Labour,Client Services,20182.19,0,"(44.0, 49.0]","(17000.0, 25000.0]",457,11.45737855,52.58243447,3.908081913,420.4622917,3.27510917
11887,Study Loan,1198,23,323.21,6,384.8,42,104.49,Government Payroll,Male,Married ANC,48,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,WARDER,33646.75,0,"(44.0, 49.0]","(30000.0, 35000.0]",426.8,11.35652668,103.7807285,3.695135869,686.6683673,2.800374007
11888,Study Loan,4500,23,973.67,6,715,42,374.98,Government Payroll,Male,Single,46,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,PROJECT COORDINATOR,31923.22,0,"(44.0, 49.0]","(30000.0, 35000.0]",757,11.96872174,32.75284968,4.616947274,679.2174468,5.936675462
11889,Study Loan,4000,23,873.72,6,665,42,325.32,Government Payroll,Female,Married ANC,49,Limpopo Province Education Department,Teacher,27234.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",707,12.25790635,31.13560911,4.572891897,544.6988,5.649717514
11890,Study Loan,4670,23,1005.08,6,732,42,376.49,Government Payroll,Male,Married,51,Department Higher Education & Training,Teacher,27193.44,0,"(49.0, 52.0]","(25000.0, 30000.0]",774,12.37118864,27.02910305,4.64177799,522.9507692,6.025806452
11891,Study Loan,3324,23,743.47,6,597.4,42,287.42,Government Payroll,Male,Single,49,Sap,ADMIN CLERK,2634.44,0,"(44.0, 49.0]","(0.0, 12000.0]",639.4,11.52485958,3.538678523,4.464921353,52.6888,5.190505934
11892,Study Loan,4000,23,871.93,6,665,42,314.62,Government Payroll,None,None,34,WESTERN CAPE DEPARTMENT OF SOCIAL DEVELOPMENT,Accounting Clerk,14475.25,0,"(31.0, 41.0]","(12000.0, 17000.0]",707,12.67346809,16.58237201,4.58226891,413.5785714,5.649717514
11893,Study Loan,4293,23,934.78,6,694.3,42,369.42,Government Payroll,Male,Married,50,Mpumalanga Education,EDUCATOR,30519.19,0,"(49.0, 52.0]","(30000.0, 35000.0]",736.3,11.589547,32.61363782,4.587616748,598.4154902,5.822595958
11894,Study Loan,1775,23,436.25,6,442.5,42,147.98,Government Payroll,Male,Married,48,MPUMALANGA DEPARTMENT OF HUMAN SETTLEMENTS,Monitoring and information,59291.21,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",484.5,11.91435092,135.6002516,4.05946255,1210.024694,3.656024717
11895,Study Loan,2305,23,540.08,6,495.5,42,188.33,Government Payroll,Female,Married COP,40,Sap,Secretary,17049.94,0,"(31.0, 41.0]","(17000.0, 25000.0]",537.5,12.17451011,31.51094108,4.259998521,415.8521951,4.280408542
11896,Study Loan,2260,23,531.61,6,491,42,186.68,Government Payroll,Female,Single,42,Eastern Cape Department Health,Manager,32833.6,0,"(41.0, 44.0]","(30000.0, 35000.0]",533,12.04177323,61.64660821,4.243254914,763.572093,4.232209738
11897,Study Loan,4670,23,1010.18,6,732,42,407.12,Government Payroll,Female,Single,32,Gauteng Department Education,EDUCATOR,30955.19,0,"(31.0, 41.0]","(30000.0, 35000.0]",774,11.44271293,30.61293736,4.618366661,938.0360606,6.025806452
11898,Study Loan,1140,23,311.83,6,379,42,99.93,Government Payroll,Female,Single,46,Sap,CAPTAIN,29057.5,0,"(44.0, 49.0]","(25000.0, 30000.0]",421,11.2949569,92.88591248,3.644151776,618.2446809,2.701421801
11899,Study Loan,4400,23,952.97,6,705,42,360.83,Government Payroll,Female,Single,48,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,26979.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",747,12.16040682,28.2817489,4.61230437,550.6110204,5.882352941
11900,Study Loan,3000,23,682.89,6,565,42,280.34,Government Payroll,Female,Single,51,Limpopo Province Education Department,Teacher,28748.97,0,"(49.0, 52.0]","(25000.0, 30000.0]",607,10.66325443,42.0374183,4.386670371,552.8648077,4.934210526
11901,Study Loan,3000,23,682.25,6,565,42,276.55,Government Payroll,Female,Single,36,Department Higher Education & Training,SENIOR LECTURER,24967.1,0,"(31.0, 41.0]","(17000.0, 25000.0]",607,10.80886327,36.54167581,4.390779363,674.7864865,4.934210526
11902,Study Loan,2621,23,604.78,6,527.1,42,228.6,Government Payroll,Male,Single,46,Sap,SERGEANT,21462.1,0,"(44.0, 49.0]","(17000.0, 25000.0]",569.1,11.41550523,35.42886857,4.32665324,456.6404255,4.597439046
11903,Study Loan,2000,23,483.76,6,465,42,185.53,Government Payroll,Female,Single,41,Department Higher Education & Training,LECTURE,20001.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",507,10.72213585,41.26101576,4.12575295,476.2307143,3.937007874
11904,Study Loan,3000,23,676.75,6,565,42,243.54,Government Payroll,Female,Married,41,,,,0,"(31.0, 41.0]",,607,12.26793163,,4.426410918,,4.934210526
11905,Study Loan,1777,23,436.05,6,442.7,42,144.62,Government Payroll,Female,Single,36,Department Labour,INSPECTOR,39170,0,"(31.0, 41.0]","(35000.0, 10000000000.0]",484.7,12.20299409,89.62361286,4.065896351,1058.648649,3.658637019
11906,Study Loan,1540,23,390.37,6,419,42,131.27,Government Payroll,Male,Single,47,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,34158.35,0,"(44.0, 49.0]","(30000.0, 35000.0]",461,11.64285174,87.27891765,3.934895368,711.6322917,3.333333333
11907,Study Loan,510,23,186.57,6,316,42,41.46,Government Payroll,Male,Single,30,Sap,ADMINISTRATION CLERK,16312.1,0,"(0.0, 31.0]","(12000.0, 17000.0]",358,12.01130476,86.96539958,2.718984912,526.1967742,1.420612813
11908,Study Loan,3750,23,822.34,6,640,42,292.04,Government Payroll,Female,Married,47,Kwa-Zulu Natal Government Health,NURSE,25175.53,0,"(44.0, 49.0]","(25000.0, 30000.0]",682,12.7968878,30.57731921,4.554618991,524.4902083,5.490483163
11909,Study Loan,3000,23,679.37,6,565,42,259.27,Government Payroll,Male,Married,48,Department Higher Education & Training,LECTURER,25061,0,"(44.0, 49.0]","(25000.0, 30000.0]",607,11.52649172,36.83436953,4.409365492,511.4489796,4.934210526
11910,Study Loan,2760,23,631.11,6,541,42,233.68,Government Payroll,Male,Single,39,National Defence Force,solidier,19322.5,0,"(31.0, 41.0]","(17000.0, 25000.0]",583,11.76069542,30.56825553,4.366328645,483.0625,4.726027397
11911,Study Loan,2517,23,586.88,6,516.7,42,235.55,Government Payroll,Female,Married ANC,37,Free State Department Education,Teacher,25559.35,0,"(31.0, 41.0]","(25000.0, 30000.0]",558.7,10.64045656,43.4771552,4.281486018,672.6144737,4.497051992
11912,Study Loan,1314,23,346.03,6,396.4,42,113.75,Government Payroll,Male,Single,36,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY OFFICER,18979.25,0,"(31.0, 41.0]","(17000.0, 25000.0]",438.4,11.45098039,54.69051667,3.78641616,512.9527027,2.990441511
11913,Study Loan,4266,23,928.21,6,691.6,42,359.7,Government Payroll,Female,Single,53,Eastern Cape Education Department,TEARCHER,33288.84,0,"(52.0, 100.0]","(30000.0, 35000.0]",733.6,11.82700305,35.8248835,4.590996653,616.46,5.807242036
11914,Study Loan,62250,23,2533.55,36,1000,42,26445.97,Government Payroll,Female,Married COP,53,Limpopo Province Education Department,Teacher,31103.19,1,"(52.0, 100.0]","(30000.0, 35000.0]",1042,2.353766802,12.27168136,24.56057288,575.985,59.68360499
11915,Study Loan,2100,23,137.77,36,475,42,871.79,Government Payroll,Female,Single,36,NATIONAL DEPARTMENT OF HOME AFFAIRS,Immigration officer,20379.44,1,"(31.0, 41.0]","(17000.0, 25000.0]",517,2.406077063,146.8576782,15.13295381,550.7956757,4.054054054
11916,Study Loan,6000,23,295.59,36,665,42,2464.23,Government Payroll,Male,Married,44,Gauteng Department Education,General Assistant,10001.44,1,"(41.0, 44.0]","(0.0, 12000.0]",707,2.433849986,33.72143363,20.22994706,222.2542222,8.474576271
11917,Study Loan,2910,23,171.21,36,556,42,1185.38,Government Payroll,Male,Single,42,Sap,POLICE OFFICER,22360.35,1,"(41.0, 44.0]","(17000.0, 25000.0]",598,2.452839731,129.843505,16.8979734,520.0081395,4.858096828
11918,Study Loan,1916,23,129.8,36,456.6,42,788.53,Government Payroll,Male,Single,34,Sap,PERSONNEL OFFICER,14204.75,1,"(31.0, 41.0]","(12000.0, 17000.0]",498.6,2.426760224,108.5990061,14.64831804,405.85,3.835068054
11919,Study Loan,2400,23,150.09,36,505,42,985.91,Government Payroll,Female,Single,45,Sap,ADMIN CLERK,18507.97,1,"(44.0, 49.0]","(17000.0, 25000.0]",547,2.43183269,122.4963267,15.88457211,402.3471739,4.379562044
11920,Study Loan,3455,23,194.72,36,610.5,42,1432.06,Government Payroll,Female,Single,46,Sap,POLICE OFFICER,21815.69,1,"(44.0, 49.0]","(17000.0, 25000.0]",652.5,2.410924874,111.4637748,17.65276926,464.163617,5.286916603
11921,Study Loan,3500,23,195.87,36,615,42,1424.37,Government Payroll,Female,Married ANC,48,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,17300,1,"(44.0, 49.0]","(17000.0, 25000.0]",657,2.455502782,87.87524763,17.77822929,353.0612245,5.319148936
11922,Study Loan,2250,23,143.05,36,490,42,898.02,Government Payroll,Male,Married,49,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,46458.72,1,"(44.0, 49.0]","(35000.0, 10000000000.0]",532,2.50272519,322.5180146,15.61957654,929.1744,4.221388368
11923,Study Loan,3880,23,213.05,36,653,42,1624.76,Government Payroll,Male,Married,34,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,admin,22915.94,1,"(31.0, 41.0]","(17000.0, 25000.0]",695,2.386576124,107.058818,18.12660593,654.7411429,5.574712644
11924,Study Loan,3700,23,199.67,36,435,42,1540.99,Government Payroll,Male,Single,45,EASTERN CAPE DEPARTMENT OF ROADS AND PUBLIC WORKS,Works Inspector,19574.1,1,"(44.0, 49.0]","(17000.0, 25000.0]",477,2.399496754,97.54372851,18.43823192,425.523913,7.740585774
11925,Study Loan,2975,23,174.7,36,562.5,42,1238.98,Government Payroll,Male,Single,39,Sap,Constable,21815.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",604.5,2.399232246,124.164428,16.93227092,545.39225,4.913294798
11926,Study Loan,3420,23,192.26,36,607,42,1381.84,Government Payroll,Male,Married,36,SA Social Security Agency,ADMIN CLERK,16532.28,1,"(31.0, 41.0]","(12000.0, 17000.0]",649,2.473171155,85.54424092,17.69636759,446.8183784,5.261538462
11927,Study Loan,4161,23,223.44,36,681.1,42,1688.94,Government Payroll,Female,Single,50,Gauteng Department Education,Teacher,29735.94,1,"(49.0, 52.0]","(25000.0, 30000.0]",723.1,2.462217594,132.4894849,18.53947603,583.0576471,5.746443861
11928,Study Loan,2490,23,148.97,36,314,42,1046.66,Government Payroll,Female,Single,49,Gauteng Department Education,EDUCATOR,20093.44,1,"(44.0, 49.0]","(17000.0, 25000.0]",356,2.376725273,133.9830633,16.60332066,401.8688,6.974789916
11929,Study Loan,500,23,70.09,36,315,42,196.29,Government Payroll,Female,Single,42,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,ADMIN CLERK CHIEF,24232.94,1,"(41.0, 44.0]","(17000.0, 25000.0]",357,2.534340311,340.8769166,7.033338022,563.5567442,1.396648045
11930,Study Loan,2300,23,146.17,36,495,42,955.44,Government Payroll,Female,Single,47,Western Cape Health,GENERAL WORKER,11521.94,1,"(44.0, 49.0]","(0.0, 12000.0]",537,2.404750951,78.29000476,15.62818509,240.0404167,4.275092937
11931,Study Loan,1800,23,119.37,36,245,42,741.3,Government Payroll,Female,Single,51,Limpopo Province Education Department,Teacher,25320.6,1,"(49.0, 52.0]","(25000.0, 30000.0]",287,2.424895595,210.3564011,14.95389217,486.9346154,6.25
11932,Study Loan,3500,23,195.84,36,615,42,1423.39,Government Payroll,Female,Single,58,Eastern Cape Department Health,NURSE,34292.1,1,"(52.0, 100.0]","(30000.0, 35000.0]",657,2.457192202,174.2130664,17.78093883,581.2220339,5.319148936
11933,Study Loan,4000,23,216.49,36,665,42,1616.64,Government Payroll,Female,Single,50,National Department Welfare,SNR CLERK,10733.01,1,"(49.0, 52.0]","(0.0, 12000.0]",707,2.472738063,49.34944135,18.39165019,210.4511765,5.649717514
11934,Study Loan,55000,23,2215.83,36,1000,42,22258.16,Government Payroll,Male,Married,44,Western Cape Health,PARAMEDIC,17365.25,1,"(41.0, 44.0]","(17000.0, 25000.0]",1042,2.470892882,7.833370173,24.81020196,385.8944444,52.7325024
11935,Study Loan,4000,23,217.93,36,665,42,1668.08,Government Payroll,Male,Single,30,Sap,PROVISIONING ADMIN CLERK,16820.19,1,"(0.0, 31.0]","(12000.0, 17000.0]",707,2.396529825,76.82907779,18.27068013,542.5867742,5.649717514
11936,Study Loan,4620,23,243.04,36,727,42,1890.36,Government Payroll,Female,Single,30,Limpopo Province Education Department,Teacher,26228.69,0,"(0.0, 31.0]","(25000.0, 30000.0]",769,2.442686744,107.477012,18.93132273,846.0867742,6
11937,Study Loan,4000,23,217.59,36,665,42,1656.36,Government Payroll,Male,Single,35,Department Higher Education & Training,ADMIN CLERK,16761.6,0,"(31.0, 41.0]","(12000.0, 17000.0]",707,2.413476855,76.68054348,18.29909877,465.6,5.649717514
11938,Study Loan,4580,23,241.39,36,723,42,1875.24,Government Payroll,Male,Married ANC,49,Gauteng Department Education,Teacher,29744.6,0,"(44.0, 49.0]","(25000.0, 30000.0]",765,2.441052317,122.7138083,18.89516894,594.892,5.979112272
11939,Study Loan,4100,23,220.25,36,675,42,1642.5,Government Payroll,Male,Married,33,Sap,LAW ENFORCEMENT OFFICER,17950.69,0,"(31.0, 41.0]","(17000.0, 25000.0]",717,2.494675996,81.13306215,18.53107345,527.9614706,5.710306407
11940,Study Loan,1740,23,121.87,36,439,42,696.96,Government Payroll,Female,Married,55,Gauteng Department Education,Teacher,25143.44,0,"(52.0, 100.0]","(25000.0, 30000.0]",481,2.49297954,204.6344917,14.1613087,448.99,3.609958506
11941,Study Loan,4400,23,233.83,36,705,42,1800.81,Government Payroll,Male,Married ANC,55,Eastern Cape Education Department,TEAHCER,30519.19,0,"(52.0, 100.0]","(30000.0, 35000.0]",747,2.441988889,129.9629093,18.73695865,544.9855357,5.882352941
11942,Study Loan,2290,23,145.57,36,494,42,943.7,Government Payroll,Female,Single,42,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,ADMIN CLERK,17226.35,0,"(41.0, 44.0]","(17000.0, 25000.0]",536,2.424049963,117.5298492,15.62393396,400.6127907,4.26443203
11943,Study Loan,3797,23,209.55,36,644.7,42,1590.36,Government Payroll,Female,Widowed,53,Gauteng Department Education,Teacher,29791.75,0,"(52.0, 100.0]","(25000.0, 30000.0]",686.7,2.386009451,141.4948943,18.03372121,551.6990741,5.521302894
11944,Study Loan,2450,23,151.57,36,510,42,984.49,Government Payroll,Male,Married COP,57,Northern Cape Department Social Development,Social Development,27745.25,0,"(52.0, 100.0]","(25000.0, 30000.0]",552,2.486072918,181.8525923,16.05820279,478.3663793,4.430379747
11945,Study Loan,4623,23,244.01,36,727.3,42,1921.88,Government Payroll,Male,Single,39,Cultural Affairs & Sport,ADMIN OFFICER,23717.94,0,"(31.0, 41.0]","(17000.0, 25000.0]",769.3,2.404206191,96.80396719,18.86861761,592.9485,6.001557835
11946,Study Loan,4455,23,235.45,36,710.5,42,1798.87,Government Payroll,Female,Single,36,North West Health,other,17409.94,0,"(31.0, 41.0]","(17000.0, 25000.0]",752.5,2.475178763,73.630535,18.84119264,470.5389189,5.912408759
11947,Study Loan,6570,23,320.11,36,722,42,2719.11,Government Payroll,Female,Single,27,Sap,Constable,15957.73,0,"(0.0, 31.0]","(12000.0, 17000.0]",764,2.415343497,49.6955249,20.46027841,569.9189286,8.588235294
11948,Study Loan,1929,23,130.39,36,457.9,42,795.15,Government Payroll,Female,Single,58,DEPARTMENT OF SOCIAL DEVELOPMENT,YOUTH CARE SUPERVISOR,20069.19,0,"(52.0, 100.0]","(17000.0, 25000.0]",499.9,2.422910256,152.7451861,14.68148261,340.1557627,3.851068077
11949,Study Loan,2850,23,168.61,36,550,42,1158.03,Government Payroll,Male,Single,35,Eastern Cape Department Health,Professional Nurse,25434.74,0,"(31.0, 41.0]","(25000.0, 30000.0]",592,2.458952745,149.9601439,16.80325453,706.5205556,4.806070826
11950,Study Loan,3430,23,193.72,36,608,42,1425.04,Government Payroll,Female,Married,49,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY OFFICER,28707.94,0,"(44.0, 49.0]","(25000.0, 30000.0]",650,2.405262124,147.4319022,17.61503698,574.1588,5.268817204
11951,Study Loan,4466.5,23,237.51,36,711.65,42,1860.18,Government Payroll,Female,Married ANC,54,Eastern Cape Education Department,Teacher,31699.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",753.65,2.399821619,132.9061255,18.72667813,576.3534545,5.918637779
11952,Study Loan,2068,23,136.17,36,471.8,42,850.57,Government Payroll,Female,Single,38,Sap,POLICE,17284.94,0,"(31.0, 41.0]","(17000.0, 25000.0]",513.8,2.428455676,126.0110811,15.07618284,443.2035897,4.017094017
11953,Study Loan,3271,23,185.69,36,592.1,42,1309.92,Government Payroll,Female,Single,45,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,prison warder,14389.75,0,"(44.0, 49.0]","(12000.0, 17000.0]",634.1,2.495194215,77.07831164,17.52102416,312.8206522,5.15037002
11954,Study Loan,3991,23,217.87,36,664.1,42,1676,Government Payroll,Female,Single,33,Eastern Cape Department Health,NURSE,22050.5,0,"(31.0, 41.0]","(17000.0, 25000.0]",706.1,2.379844961,100.7470188,18.23456847,648.5441176,5.644180455
11955,Study Loan,4000,23,217.03,36,665,42,1636.93,Government Payroll,Female,Married ANC,54,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,CLERK,17284.94,0,"(52.0, 100.0]","(17000.0, 25000.0]",707,2.442106806,79.27780581,18.34609916,314.2716364,5.649717514
11956,Study Loan,3951,23,215.01,36,660.1,42,1616.35,Government Payroll,Female,Married COP,37,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,administrator,32839.94,0,"(31.0, 41.0]","(30000.0, 35000.0]",702.1,2.442884966,152.0297208,18.29081987,864.2089474,5.619399801
11957,Study Loan,4274.25,23,227.19,36,692.43,42,1699.99,Government Payroll,Male,Single,39,Sap,SERGEANT,22727.44,0,"(31.0, 41.0]","(17000.0, 25000.0]",734.43,2.512801369,99.59875542,18.73110128,568.186,5.81190596
11958,Study Loan,5500,23,273.31,36,615,42,2212.3,Government Payroll,Female,Married ANC,50,Free State Department Health,Professional Nurse,25552.69,0,"(49.0, 52.0]","(25000.0, 30000.0]",657,2.484977183,93.15260107,20.05030805,501.0331373,8.358662614
11959,Study Loan,4560,23,239.89,36,721,42,1842.92,Government Payroll,Female,Married,46,GAUTENG DEPARTMENT OF HEALTH,NURSE,18509.19,0,"(44.0, 49.0]","(17000.0, 25000.0]",763,2.472992321,76.83668895,18.92980198,393.8125532,5.968586387
11960,Study Loan,3180,23,181.87,36,583,42,1273.04,Government Payroll,Female,Single,33,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,23462.47,0,"(31.0, 41.0]","(17000.0, 25000.0]",625,2.495996986,128.3013616,17.38940231,690.0726471,5.079872204
11961,Study Loan,4605,23,240.83,36,725.5,42,1826.87,Government Payroll,Female,Single,48,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,CLERK,16991.35,0,"(44.0, 49.0]","(12000.0, 17000.0]",767.5,2.519325773,70.26154737,19.04230244,346.7622449,5.992192583
11962,Study Loan,3486,23,196.07,36,613.6,42,1447.06,Government Payroll,Male,Single,46,SA Social Security Agency,Senior Manager,26676.6,0,"(44.0, 49.0]","(25000.0, 30000.0]",655.6,2.407358811,135.3661136,17.68914599,567.587234,5.309168443
11963,Study Loan,1805.36,23,125.58,36,445.54,42,757.95,Government Payroll,Female,Married,39,EASTERN CAPE DEPARTMENT OF ROADS AND PUBLIC WORKS,ASSISTED DIRECTOR,43953.69,0,"(31.0, 41.0]","(35000.0, 10000000000.0]",487.54,2.378760129,347.2404013,14.26260073,1098.84225,3.695419004
11964,Study Loan,4670,23,243.89,36,732,42,1865.99,Government Payroll,Female,Single,44,STATISTICS SOUTH AFRICA,DATACAPTURE,21931.44,0,"(41.0, 44.0]","(17000.0, 25000.0]",774,2.501352444,89.55629058,19.06978643,487.3653333,6.025806452
11965,Study Loan,3000,23,175.25,36,565,42,1232.22,Government Payroll,Male,Single,34,LIMPOPO SOCIAL DEVELOPMENT,SOCIAL WORKER,24913.8,0,"(31.0, 41.0]","(17000.0, 25000.0]",607,2.432655974,141.3548936,17.0212766,711.8228571,4.934210526
11966,Study Loan,5060,23,254.48,36,571,42,2017.8,Government Payroll,Female,Widowed,50,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY OFFICER,28021.35,0,"(49.0, 52.0]","(25000.0, 30000.0]",613,2.506439469,109.6811884,19.80585564,549.4382353,8.241042345
11967,Study Loan,2348,23,147.46,36,499.8,42,948.78,Government Payroll,Male,Single,47,Sap,SERGEANT,25382.26,0,"(44.0, 49.0]","(25000.0, 30000.0]",541.8,2.472151446,170.9703624,15.81570793,528.7970833,4.325718497
11968,Study Loan,2965,23,172.81,36,561.5,42,1182.76,Government Payroll,Female,Single,43,Eastern Cape Department Health,ADMIN CLERK,29062.69,0,"(41.0, 44.0]","(25000.0, 30000.0]",603.5,2.504730689,167.2095392,17.05885737,660.5156818,4.904880066
